model,sample_id,step,amount,z1,z2
DAE+fsce+tfidf (Ours),45,3,3,1.4354987,-0.08744016
DAE+fsce+tfidf (Ours),46,0,0,-3.26697,-2.069376
DAE+fsce+tfidf (Ours),46,1,1,1.4058824,1.191073
DAE+fsce+tfidf (Ours),46,2,2,1.4300144,0.8663749
DAE+fsce+tfidf (Ours),46,3,3,1.5170356,0.8584581
DAE+fsce+tfidf (Ours),47,0,0,1.9646941,4.48864
DAE+fsce+tfidf (Ours),47,1,1,2.7258296,6.257587
DAE+fsce+tfidf (Ours),47,2,2,1.7818213,1.0120318
DAE+fsce+tfidf (Ours),47,3,3,1.7295321,0.9004982
DAE+fsce+tfidf (Ours),48,0,0,1.0686058,2.6174939
DAE+fsce+tfidf (Ours),48,1,1,1.3312263,1.245033
DAE+fsce+tfidf (Ours),48,2,2,1.4220399,0.90771145
DAE+fsce+tfidf (Ours),48,3,3,1.4895681,0.878371
DAE+fsce+tfidf (Ours),49,0,0,0.07897941,2.5469224
DAE+fsce+tfidf (Ours),49,1,1,1.2691963,1.087872
DAE+fsce+tfidf (Ours),49,2,2,1.4095365,0.8568956
DAE+fsce+tfidf (Ours),49,3,3,1.5168341,0.8093742
DAE+fsce+tfidf (Ours),50,0,0,-5.1234155,-1.9180092
DAE+fsce+tfidf (Ours),50,1,1,1.2241459,1.1084594
DAE+fsce+tfidf (Ours),50,2,2,1.5226021,1.0099021
DAE+fsce+tfidf (Ours),50,3,3,1.5595933,0.97400117
DAE+fsce+tfidf (Ours),51,0,0,-3.6175895,-1.1486804
DAE+fsce+tfidf (Ours),51,1,1,-3.1355767,-0.37541807
DAE+fsce+tfidf (Ours),51,2,2,1.4908662,1.0740696
DAE+fsce+tfidf (Ours),51,3,3,1.5155685,1.0072194
DAE+fsce+tfidf (Ours),52,0,0,-2.9261732,-1.102283
DAE+fsce+tfidf (Ours),52,1,1,1.3926784,0.9623814
DAE+fsce+tfidf (Ours),52,2,2,1.5089794,0.86220646
DAE+fsce+tfidf (Ours),52,3,3,1.5924401,0.84811294
DAE+fsce+tfidf (Ours),53,0,0,-1.8709792,2.0533128
DAE+fsce+tfidf (Ours),53,1,1,1.3051089,1.1648709
DAE+fsce+tfidf (Ours),53,2,2,1.376001,0.89593333
DAE+fsce+tfidf (Ours),53,3,3,1.4483751,0.8633267
DAE+fsce+tfidf (Ours),54,0,0,-0.4367423,-0.115515746
DAE+fsce+tfidf (Ours),54,1,1,1.0126622,0.836215
DAE+fsce+tfidf (Ours),54,2,2,1.4091291,0.8938528
DAE+fsce+tfidf (Ours),54,3,3,1.5489837,0.8426904
DAE+fsce+tfidf (Ours),55,0,0,-0.8700779,0.633608
DAE+fsce+tfidf (Ours),55,1,1,1.1486021,0.9762633
DAE+fsce+tfidf (Ours),55,2,2,1.3476183,0.8766733
DAE+fsce+tfidf (Ours),55,3,3,1.4693533,0.8332664
DAE+fsce+tfidf (Ours),56,0,0,-2.2850006,0.71636224
DAE+fsce+tfidf (Ours),56,1,1,1.2866977,1.1222659
DAE+fsce+tfidf (Ours),56,2,2,1.3698405,0.92487067
DAE+fsce+tfidf (Ours),56,3,3,1.4328746,0.8957718
DAE+fsce+tfidf (Ours),57,0,0,0.7454267,2.8669248
DAE+fsce+tfidf (Ours),57,1,1,1.3787869,1.2320622
DAE+fsce+tfidf (Ours),57,2,2,1.4711176,0.97254276
DAE+fsce+tfidf (Ours),57,3,3,1.5434395,0.8761905
DAE+fsce+tfidf (Ours),58,0,0,-0.6259927,1.7328281
DAE+fsce+tfidf (Ours),58,1,1,1.312561,1.1002434
DAE+fsce+tfidf (Ours),58,2,2,1.388002,0.86785156
DAE+fsce+tfidf (Ours),58,3,3,1.4614824,0.83829415
DAE+fsce+tfidf (Ours),59,0,0,-0.7889033,4.685988
DAE+fsce+tfidf (Ours),59,1,1,-1.5103948,4.944771
DAE+fsce+tfidf (Ours),59,2,2,-2.7000072,3.592235
DAE+fsce+tfidf (Ours),59,3,3,1.8073624,1.086757
DAE+fsce+tfidf (Ours),60,0,0,-1.9867946,0.08578035
DAE+fsce+tfidf (Ours),60,1,1,-4.3799915,2.9173331
DAE+fsce+tfidf (Ours),60,2,2,1.2920426,1.2483227
DAE+fsce+tfidf (Ours),60,3,3,1.3584038,1.0971742
DAE+fsce+tfidf (Ours),61,0,0,-4.6520286,1.1316112
DAE+fsce+tfidf (Ours),61,1,1,-4.389351,1.1022046
DAE+fsce+tfidf (Ours),61,2,2,1.3422515,0.80325997
DAE+fsce+tfidf (Ours),61,3,3,1.3500398,0.9321214
DAE+fsce+tfidf (Ours),62,0,0,2.8210094,3.4270978
DAE+fsce+tfidf (Ours),62,1,1,2.1210558,1.3768029
DAE+fsce+tfidf (Ours),62,2,2,1.9519314,0.97139525
DAE+fsce+tfidf (Ours),62,3,3,1.9620864,0.9367343
DAE+fsce+tfidf (Ours),63,0,0,2.7047246,1.6460098
DAE+fsce+tfidf (Ours),63,1,1,2.6481986,1.5792407
DAE+fsce+tfidf (Ours),63,2,2,2.581622,1.4785722
DAE+fsce+tfidf (Ours),63,3,3,2.5170605,1.3667082
DAE+fsce+tfidf (Ours),64,0,0,2.6078174,0.36256343
DAE+fsce+tfidf (Ours),64,1,1,2.561639,0.6060091
DAE+fsce+tfidf (Ours),64,2,2,2.5113688,0.7043464
DAE+fsce+tfidf (Ours),64,3,3,2.467099,0.7390539
DAE+fsce+tfidf (Ours),65,0,0,-0.90370226,2.015784
DAE+fsce+tfidf (Ours),65,1,1,1.4584581,0.7707843
DAE+fsce+tfidf (Ours),65,2,2,1.8148569,1.0330362
DAE+fsce+tfidf (Ours),65,3,3,1.8669273,0.9903987
DAE+fsce+tfidf (Ours),66,0,0,0.90904933,-0.52613556
DAE+fsce+tfidf (Ours),66,1,1,1.4871122,0.09747445
DAE+fsce+tfidf (Ours),66,2,2,1.720526,0.37637272
DAE+fsce+tfidf (Ours),66,3,3,1.7930027,0.45929438
DAE+fsce+tfidf (Ours),67,0,0,1.7050072,0.45712876
DAE+fsce+tfidf (Ours),67,1,1,1.7760032,0.4301038
DAE+fsce+tfidf (Ours),67,2,2,1.8349352,0.5003169
DAE+fsce+tfidf (Ours),67,3,3,1.8329887,0.50034124
DAE+fsce+tfidf (Ours),68,0,0,0.8702276,0.74998385
DAE+fsce+tfidf (Ours),68,1,1,1.3104033,0.91255915
DAE+fsce+tfidf (Ours),68,2,2,1.3910834,0.8703315
DAE+fsce+tfidf (Ours),68,3,3,1.4751896,0.8747181
DAE+fsce+tfidf (Ours),69,0,0,-0.2209895,0.9001514
DAE+fsce+tfidf (Ours),69,1,1,1.219225,0.97387093
DAE+fsce+tfidf (Ours),69,2,2,1.3774853,0.83569956
DAE+fsce+tfidf (Ours),69,3,3,1.5014464,0.8277409
DAE+fsce+tfidf (Ours),70,0,0,-1.6693982,-2.685685
DAE+fsce+tfidf (Ours),70,1,1,-1.4884393,-3.2919884
DAE+fsce+tfidf (Ours),70,2,2,-1.354677,-3.4801643
DAE+fsce+tfidf (Ours),70,3,3,-1.2843939,-3.653352
DAE+fsce+tfidf (Ours),71,0,0,1.6619022,1.5682011
DAE+fsce+tfidf (Ours),71,1,1,1.794629,1.1779138
DAE+fsce+tfidf (Ours),71,2,2,1.8210202,1.0502464
DAE+fsce+tfidf (Ours),71,3,3,1.8089949,0.97707903
DAE+fsce+tfidf (Ours),72,0,0,0.65371585,0.32760772
DAE+fsce+tfidf (Ours),72,1,1,1.2620653,0.79121643
DAE+fsce+tfidf (Ours),72,2,2,1.4358113,0.8601513
DAE+fsce+tfidf (Ours),72,3,3,1.5388788,0.8894426
DAE+fsce+tfidf (Ours),73,0,0,0.84624064,3.800688
DAE+fsce+tfidf (Ours),73,1,1,1.4397396,1.2127221
DAE+fsce+tfidf (Ours),73,2,2,1.4958268,0.96597373
DAE+fsce+tfidf (Ours),73,3,3,1.5519769,0.88857293
DAE+fsce+tfidf (Ours),74,0,0,0.5676752,-1.6266407
DAE+fsce+tfidf (Ours),74,1,1,1.0963477,-1.2210374
DAE+fsce+tfidf (Ours),74,2,2,1.8170711,-0.39772367
DAE+fsce+tfidf (Ours),74,3,3,2.1692648,0.09990178
DAE+fsce+tfidf (Ours),75,0,0,-0.17701389,-0.96089387
DAE+fsce+tfidf (Ours),75,1,1,0.38043258,-0.7380561
DAE+fsce+tfidf (Ours),75,2,2,1.3288308,0.1521141
DAE+fsce+tfidf (Ours),75,3,3,1.6920154,0.43778592
DAE+fsce+tfidf (Ours),76,0,0,-1.0995477,-0.357258
DAE+fsce+tfidf (Ours),76,1,1,-1.0402173,-1.4701461
DAE+fsce+tfidf (Ours),76,2,2,0.8200931,0.4894762
DAE+fsce+tfidf (Ours),76,3,3,1.3404858,0.8058521
DAE+fsce+tfidf (Ours),77,0,0,2.0871413,-0.02120468
DAE+fsce+tfidf (Ours),77,1,1,2.1190863,0.2626733
DAE+fsce+tfidf (Ours),77,2,2,2.1695478,0.4490873
DAE+fsce+tfidf (Ours),77,3,3,2.1911366,0.5395674
DAE+fsce+tfidf (Ours),78,0,0,1.7989111,1.4087753
DAE+fsce+tfidf (Ours),78,1,1,1.7928672,0.9721034
DAE+fsce+tfidf (Ours),78,2,2,1.7123827,0.729338
DAE+fsce+tfidf (Ours),78,3,3,1.6735431,0.65243846
DAE+fsce+tfidf (Ours),79,0,0,1.8198775,1.9873575
DAE+fsce+tfidf (Ours),79,1,1,1.7707632,1.2063867
DAE+fsce+tfidf (Ours),79,2,2,1.7852492,1.0700661
DAE+fsce+tfidf (Ours),79,3,3,1.7872994,0.9944977
DAE+fsce+tfidf (Ours),80,0,0,-0.13130255,-1.6580073
DAE+fsce+tfidf (Ours),80,1,1,-0.33769998,-2.3080556
DAE+fsce+tfidf (Ours),80,2,2,0.76644605,-1.3174441
DAE+fsce+tfidf (Ours),80,3,3,1.8725634,0.12560944
DAE+fsce+tfidf (Ours),81,0,0,1.6197801,0.26026213
DAE+fsce+tfidf (Ours),81,1,1,1.9770628,0.7207191
DAE+fsce+tfidf (Ours),81,2,2,1.9933331,0.64312744
DAE+fsce+tfidf (Ours),81,3,3,1.984803,0.5872349
DAE+fsce+tfidf (Ours),82,0,0,3.046555,1.038295
DAE+fsce+tfidf (Ours),82,1,1,2.5094848,0.22278838
DAE+fsce+tfidf (Ours),82,2,2,2.264953,0.09113506
DAE+fsce+tfidf (Ours),82,3,3,2.1925151,0.12958704
DAE+fsce+tfidf (Ours),83,0,0,3.8277507,3.7120974
DAE+fsce+tfidf (Ours),83,1,1,3.284536,2.1517172
DAE+fsce+tfidf (Ours),83,2,2,2.3753848,0.90755683
DAE+fsce+tfidf (Ours),83,3,3,1.8850219,0.32366318
DAE+fsce+tfidf (Ours),84,0,0,2.5651107,4.263296
DAE+fsce+tfidf (Ours),84,1,1,1.7025728,0.71151155
DAE+fsce+tfidf (Ours),84,2,2,1.6141819,0.5500297
DAE+fsce+tfidf (Ours),84,3,3,1.5915382,0.50941783
DAE+fsce+tfidf (Ours),85,0,0,-2.4771729,-1.8731489
DAE+fsce+tfidf (Ours),85,1,1,-1.7638246,-2.9051125
DAE+fsce+tfidf (Ours),85,2,2,-1.6688204,-3.2783732
DAE+fsce+tfidf (Ours),85,3,3,-1.175779,-3.6571736
DAE+fsce+tfidf (Ours),86,0,0,-1.1233975,-1.2000475
DAE+fsce+tfidf (Ours),86,1,1,-1.8174164,-2.600102
DAE+fsce+tfidf (Ours),86,2,2,-1.6856834,-3.4822464
DAE+fsce+tfidf (Ours),86,3,3,-1.4522504,-3.907883
DAE+fsce+tfidf (Ours),87,0,0,-0.3713272,-2.2885933
DAE+fsce+tfidf (Ours),87,1,1,-0.68573266,-2.9800506
DAE+fsce+tfidf (Ours),87,2,2,-0.87749326,-3.443194
DAE+fsce+tfidf (Ours),87,3,3,-0.8909422,-3.6920369
DAE+fsce+tfidf (Ours),88,0,0,-0.7331263,1.2498498
DAE+fsce+tfidf (Ours),88,1,1,1.2817268,0.9658195
DAE+fsce+tfidf (Ours),88,2,2,1.4206103,0.8733866
DAE+fsce+tfidf (Ours),88,3,3,1.516827,0.8426995
DAE+fsce+tfidf (Ours),89,0,0,-2.6256466,1.6290284
DAE+fsce+tfidf (Ours),89,1,1,-3.4249032,2.3768973
DAE+fsce+tfidf (Ours),89,2,2,0.8447548,1.3539861
DAE+fsce+tfidf (Ours),89,3,3,1.3836659,1.0786241
DAE+fsce+tfidf (Ours),90,0,0,-1.0578308,-3.2778037
DAE+fsce+tfidf (Ours),90,1,1,-1.1807519,-3.5217881
DAE+fsce+tfidf (Ours),90,2,2,-1.1533345,-3.5701876
DAE+fsce+tfidf (Ours),90,3,3,-1.0800974,-3.587684
DAE+fsce+tfidf (Ours),91,0,0,-4.4510655,-0.9135068
DAE+fsce+tfidf (Ours),91,1,1,1.3121059,1.0904727
DAE+fsce+tfidf (Ours),91,2,2,1.4808131,0.86797786
DAE+fsce+tfidf (Ours),91,3,3,1.514937,0.8171935
DAE+fsce+tfidf (Ours),92,0,0,1.0913965,-0.010342928
DAE+fsce+tfidf (Ours),92,1,1,1.7299179,0.91004574
DAE+fsce+tfidf (Ours),92,2,2,1.8530766,0.97011
DAE+fsce+tfidf (Ours),92,3,3,1.8658261,0.9035738
DAE+fsce+tfidf (Ours),93,0,0,-0.33433956,2.3251553
DAE+fsce+tfidf (Ours),93,1,1,1.4006371,0.8664867
DAE+fsce+tfidf (Ours),93,2,2,1.6149919,0.9540563
DAE+fsce+tfidf (Ours),93,3,3,1.6853293,0.9358327
DAE+fsce+tfidf (Ours),94,0,0,-1.9919003,0.6248551
DAE+fsce+tfidf (Ours),94,1,1,1.185851,0.6546732
DAE+fsce+tfidf (Ours),94,2,2,1.5276188,0.956062
DAE+fsce+tfidf (Ours),94,3,3,1.7042024,0.91971785
DAE+fsce+tfidf (Ours),95,0,0,-3.2028327,2.0339165
DAE+fsce+tfidf (Ours),95,1,1,-3.2899256,2.2323322
DAE+fsce+tfidf (Ours),95,2,2,1.391753,1.0071329
DAE+fsce+tfidf (Ours),95,3,3,1.4421458,0.98219347
DAE+fsce+tfidf (Ours),96,0,0,-1.0314525,1.828661
DAE+fsce+tfidf (Ours),96,1,1,1.445611,0.98944855
DAE+fsce+tfidf (Ours),96,2,2,1.5429761,0.875653
DAE+fsce+tfidf (Ours),96,3,3,1.5998684,0.8386988
DAE+fsce+tfidf (Ours),97,0,0,-1.4472979,3.9651108
DAE+fsce+tfidf (Ours),97,1,1,-2.5731173,3.2083528
DAE+fsce+tfidf (Ours),97,2,2,1.4656711,1.0254774
DAE+fsce+tfidf (Ours),97,3,3,1.5285574,0.9076351
DAE+fsce+tfidf (Ours),98,0,0,-1.3314694,-1.0414261
DAE+fsce+tfidf (Ours),98,1,1,-1.7042847,-2.0875487
DAE+fsce+tfidf (Ours),98,2,2,-1.8200825,-3.1410763
DAE+fsce+tfidf (Ours),98,3,3,-1.5307108,-3.8818765
DAE+fsce+tfidf (Ours),99,0,0,-0.9159352,-1.2298287
DAE+fsce+tfidf (Ours),99,1,1,-1.1063292,-2.283393
DAE+fsce+tfidf (Ours),99,2,2,-1.2820263,-3.3242457
DAE+fsce+tfidf (Ours),99,3,3,-1.1270963,-3.9719574
DAE+fsce+tfidf (Ours),100,0,0,-1.2786679,-0.9549954
DAE+fsce+tfidf (Ours),100,1,1,-2.1629086,-2.578967
DAE+fsce+tfidf (Ours),100,2,2,-1.9672914,-3.3999038
DAE+fsce+tfidf (Ours),100,3,3,0.059475984,-1.7668123
DAE+fsce+tfidf (Ours),101,0,0,0.6105942,0.87236136
DAE+fsce+tfidf (Ours),101,1,1,1.4755265,1.0152664
DAE+fsce+tfidf (Ours),101,2,2,1.5728806,0.8384819
DAE+fsce+tfidf (Ours),101,3,3,1.5560777,0.7089112
DAE+fsce+tfidf (Ours),102,0,0,-1.6027017,0.13643461
DAE+fsce+tfidf (Ours),102,1,1,1.3231788,0.9720064
DAE+fsce+tfidf (Ours),102,2,2,1.4213538,0.86312604
DAE+fsce+tfidf (Ours),102,3,3,1.5122255,0.8494123
DAE+fsce+tfidf (Ours),103,0,0,2.6874673,3.4489143
DAE+fsce+tfidf (Ours),103,1,1,1.8205276,1.0898992
DAE+fsce+tfidf (Ours),103,2,2,1.8699013,1.0670265
DAE+fsce+tfidf (Ours),103,3,3,1.8733338,0.99980533
DAE+fsce+tfidf (Ours),104,0,0,1.7823055,0.23624483
DAE+fsce+tfidf (Ours),104,1,1,2.2356675,0.95807296
DAE+fsce+tfidf (Ours),104,2,2,2.305539,1.0280638
DAE+fsce+tfidf (Ours),104,3,3,2.3067162,0.9721038
DAE+fsce+tfidf (Ours),105,0,0,1.263506,0.8762048
DAE+fsce+tfidf (Ours),105,1,1,1.6259787,0.84217596
DAE+fsce+tfidf (Ours),105,2,2,1.6581408,0.7537781
DAE+fsce+tfidf (Ours),105,3,3,1.6825074,0.7277563
DAE+fsce+tfidf (Ours),106,0,0,-2.8591883,-4.3984165
DAE+fsce+tfidf (Ours),106,1,1,-2.3532557,-4.2757616
DAE+fsce+tfidf (Ours),106,2,2,-1.995028,-4.175285
DAE+fsce+tfidf (Ours),106,3,3,-1.7563151,-4.1138206
DAE+fsce+tfidf (Ours),107,0,0,0.26984647,2.107913
DAE+fsce+tfidf (Ours),107,1,1,1.4015831,0.9971479
DAE+fsce+tfidf (Ours),107,2,2,1.5180593,0.88763285
DAE+fsce+tfidf (Ours),107,3,3,1.5936127,0.8534955
DAE+fsce+tfidf (Ours),108,0,0,-1.9657153,2.3933148
DAE+fsce+tfidf (Ours),108,1,1,1.3170161,1.045718
DAE+fsce+tfidf (Ours),108,2,2,1.3591698,0.92690134
DAE+fsce+tfidf (Ours),108,3,3,1.4189799,0.8990507
DAE+fsce+tfidf (Ours),109,0,0,0.11025651,5.485303
DAE+fsce+tfidf (Ours),109,1,1,-0.057205293,6.213839
DAE+fsce+tfidf (Ours),109,2,2,-1.6809019,5.3967257
DAE+fsce+tfidf (Ours),109,3,3,-2.7621021,4.216979
DAE+fsce+tfidf (Ours),110,0,0,0.4809624,2.8127177
DAE+fsce+tfidf (Ours),110,1,1,1.4408014,1.0805235
DAE+fsce+tfidf (Ours),110,2,2,1.5215861,0.8633692
DAE+fsce+tfidf (Ours),110,3,3,1.5771463,0.79822433
DAE+fsce+tfidf (Ours),111,0,0,-1.6602228,0.63356864
DAE+fsce+tfidf (Ours),111,1,1,1.2653768,1.0641067
DAE+fsce+tfidf (Ours),111,2,2,1.3556733,0.87876755
DAE+fsce+tfidf (Ours),111,3,3,1.4304895,0.8656325
DAE+fsce+tfidf (Ours),112,0,0,-0.83974206,0.37268803
DAE+fsce+tfidf (Ours),112,1,1,1.1966134,0.8604027
DAE+fsce+tfidf (Ours),112,2,2,1.4211138,0.79866165
DAE+fsce+tfidf (Ours),112,3,3,1.5490857,0.78382194
DAE+fsce+tfidf (Ours),113,0,0,-0.38095692,-1.1147655
DAE+fsce+tfidf (Ours),113,1,1,-0.1225516,-1.8687205
DAE+fsce+tfidf (Ours),113,2,2,-0.02274427,-2.3407266
DAE+fsce+tfidf (Ours),113,3,3,1.3841245,-0.8257926
DAE+fsce+tfidf (Ours),114,0,0,-0.9948137,1.409437
DAE+fsce+tfidf (Ours),114,1,1,1.1256067,0.85906595
DAE+fsce+tfidf (Ours),114,2,2,1.3233255,0.86214876
DAE+fsce+tfidf (Ours),114,3,3,1.3882352,0.8592334
DAE+fsce+tfidf (Ours),115,0,0,-2.3491535,-2.6598606
DAE+fsce+tfidf (Ours),115,1,1,-2.0155458,-3.181282
DAE+fsce+tfidf (Ours),115,2,2,-1.71618,-3.5132077
DAE+fsce+tfidf (Ours),115,3,3,-1.5384315,-3.8853672
DAE+fsce+tfidf (Ours),116,0,0,1.9584972,-0.56597114
DAE+fsce+tfidf (Ours),116,1,1,2.0792115,-0.2042058
DAE+fsce+tfidf (Ours),116,2,2,2.1298923,-0.0065154047
DAE+fsce+tfidf (Ours),116,3,3,2.146165,0.08851359
DAE+fsce+tfidf (Ours),117,0,0,-1.4322101,0.49859062
DAE+fsce+tfidf (Ours),117,1,1,1.2430029,1.1030184
DAE+fsce+tfidf (Ours),117,2,2,1.356561,0.8663534
DAE+fsce+tfidf (Ours),117,3,3,1.4487659,0.8538905
DAE+fsce+tfidf (Ours),118,0,0,2.593781,2.980795
DAE+fsce+tfidf (Ours),118,1,1,1.9716731,1.3287358
DAE+fsce+tfidf (Ours),118,2,2,1.9516056,1.17666
DAE+fsce+tfidf (Ours),118,3,3,1.9599947,1.1155847
DAE+fsce+tfidf (Ours),119,0,0,2.544206,4.299045
DAE+fsce+tfidf (Ours),119,1,1,1.7088461,0.8076808
DAE+fsce+tfidf (Ours),119,2,2,1.6385177,0.61258245
DAE+fsce+tfidf (Ours),119,3,3,1.6072937,0.55230576
DAE+fsce+tfidf (Ours),120,0,0,-3.4161248,1.2343876
DAE+fsce+tfidf (Ours),120,1,1,-4.791107,4.2980127
DAE+fsce+tfidf (Ours),120,2,2,-4.4062467,3.0386832
DAE+fsce+tfidf (Ours),120,3,3,-3.9738855,1.4250163
DAE+fsce+tfidf (Ours),121,0,0,-1.2964532,-0.75361
DAE+fsce+tfidf (Ours),121,1,1,-1.3862576,-2.43453
DAE+fsce+tfidf (Ours),121,2,2,-1.7267445,-3.3249683
DAE+fsce+tfidf (Ours),121,3,3,0.6243791,-1.2913499
DAE+fsce+tfidf (Ours),122,0,0,-1.120432,-2.4261515
DAE+fsce+tfidf (Ours),122,1,1,1.0189769,0.3261733
DAE+fsce+tfidf (Ours),122,2,2,1.4883837,0.90096503
DAE+fsce+tfidf (Ours),122,3,3,1.6500295,0.8913357
DAE+fsce+tfidf (Ours),123,0,0,-1.9503919,-1.7740642
DAE+fsce+tfidf (Ours),123,1,1,-2.2117188,-2.8254962
DAE+fsce+tfidf (Ours),123,2,2,-1.9403629,-3.4244332
DAE+fsce+tfidf (Ours),123,3,3,-0.21432519,-2.3131783
DAE+fsce+tfidf (Ours),124,0,0,-3.4018242,-2.469604
DAE+fsce+tfidf (Ours),124,1,1,1.2967937,1.2118764
DAE+fsce+tfidf (Ours),124,2,2,1.401467,0.8931799
DAE+fsce+tfidf (Ours),124,3,3,1.4860847,0.87902385
DAE+fsce+tfidf (Ours),125,0,0,0.47887948,1.1562139
DAE+fsce+tfidf (Ours),125,1,1,1.4724962,1.238723
DAE+fsce+tfidf (Ours),125,2,2,1.6136065,0.9740732
DAE+fsce+tfidf (Ours),125,3,3,1.5980144,0.7808955
DAE+fsce+tfidf (Ours),126,0,0,-2.4512928,-3.4021995
DAE+fsce+tfidf (Ours),126,1,1,-1.8643454,-3.2145956
DAE+fsce+tfidf (Ours),126,2,2,0.13407585,-1.2387661
DAE+fsce+tfidf (Ours),126,3,3,1.6268665,0.72237647
DAE+fsce+tfidf (Ours),127,0,0,2.6874673,3.4489143
DAE+fsce+tfidf (Ours),127,1,1,1.8205276,1.0898992
DAE+fsce+tfidf (Ours),127,2,2,1.8699013,1.0670265
DAE+fsce+tfidf (Ours),127,3,3,1.8733338,0.99980533
DAE+fsce+tfidf (Ours),128,0,0,-3.5684705,-0.898048
DAE+fsce+tfidf (Ours),128,1,1,1.3877074,1.1504269
DAE+fsce+tfidf (Ours),128,2,2,1.4390439,0.89979875
DAE+fsce+tfidf (Ours),128,3,3,1.5010326,0.8936923
DAE+fsce+tfidf (Ours),129,0,0,-1.1381105,0.20198958
DAE+fsce+tfidf (Ours),129,1,1,0.92720443,0.72533643
DAE+fsce+tfidf (Ours),129,2,2,1.3065712,0.88531464
DAE+fsce+tfidf (Ours),129,3,3,1.5196804,0.8590883
DAE+fsce+tfidf (Ours),130,0,0,-2.9506805,-3.7318501
DAE+fsce+tfidf (Ours),130,1,1,-2.0542316,-3.5430224
DAE+fsce+tfidf (Ours),130,2,2,-1.6357833,-3.4631732
DAE+fsce+tfidf (Ours),130,3,3,-1.3391094,-3.559367
DAE+fsce+tfidf (Ours),131,0,0,0.006638111,2.1242814
DAE+fsce+tfidf (Ours),131,1,1,1.370251,1.1088185
DAE+fsce+tfidf (Ours),131,2,2,1.4180201,0.87491244
DAE+fsce+tfidf (Ours),131,3,3,1.497949,0.84282887
DAE+fsce+tfidf (Ours),132,0,0,-3.9771168,-3.6179576
DAE+fsce+tfidf (Ours),132,1,1,-2.4748595,-3.4059675
DAE+fsce+tfidf (Ours),132,2,2,-1.9069571,-3.2888668
DAE+fsce+tfidf (Ours),132,3,3,-1.6442455,-3.4311275
DAE+fsce+tfidf (Ours),133,0,0,-3.4253483,-3.7766986
DAE+fsce+tfidf (Ours),133,1,1,-2.3836699,-3.375358
DAE+fsce+tfidf (Ours),133,2,2,-1.9718896,-3.3949373
DAE+fsce+tfidf (Ours),133,3,3,-1.8364596,-3.8335412
DAE+fsce+tfidf (Ours),134,0,0,-0.9918197,3.8028278
DAE+fsce+tfidf (Ours),134,1,1,1.5181402,1.8824943
DAE+fsce+tfidf (Ours),134,2,2,1.47052,0.8668735
DAE+fsce+tfidf (Ours),134,3,3,1.5215249,0.7847706
DAE+fsce+tfidf (Ours),135,0,0,0.8067171,4.9066358
DAE+fsce+tfidf (Ours),135,1,1,1.8819493,4.320814
DAE+fsce+tfidf (Ours),135,2,2,1.5568237,0.93228656
DAE+fsce+tfidf (Ours),135,3,3,1.5708171,0.74249506
DAE+fsce+tfidf (Ours),136,0,0,-3.5444849,2.4507945
DAE+fsce+tfidf (Ours),136,1,1,-3.8728182,3.1023328
DAE+fsce+tfidf (Ours),136,2,2,-4.4759555,3.3981054
DAE+fsce+tfidf (Ours),136,3,3,-5.350384,3.7059836
DAE+fsce+tfidf (Ours),137,0,0,0.5466312,-0.14739868
DAE+fsce+tfidf (Ours),137,1,1,1.5712517,0.9324932
DAE+fsce+tfidf (Ours),137,2,2,1.6768178,0.88743293
DAE+fsce+tfidf (Ours),137,3,3,1.7086447,0.8460547
DAE+fsce+tfidf (Ours),138,0,0,-2.1927896,4.339553
DAE+fsce+tfidf (Ours),138,1,1,-2.6210473,4.130868
DAE+fsce+tfidf (Ours),138,2,2,-3.0906885,3.589807
DAE+fsce+tfidf (Ours),138,3,3,-3.4048913,3.2566328
DAE+fsce+tfidf (Ours),139,0,0,0.5316592,1.2411752
DAE+fsce+tfidf (Ours),139,1,1,1.3495028,1.119659
DAE+fsce+tfidf (Ours),139,2,2,1.4786431,0.9569992
DAE+fsce+tfidf (Ours),139,3,3,1.6114398,0.9257008
DAE+fsce+tfidf (Ours),140,0,0,-2.1050909,-0.26199988
DAE+fsce+tfidf (Ours),140,1,1,-3.7615821,1.4665935
DAE+fsce+tfidf (Ours),140,2,2,1.43202,1.3089956
DAE+fsce+tfidf (Ours),140,3,3,1.4043207,1.0542634
DAE+fsce+tfidf (Ours),141,0,0,0.53952575,0.2308952
DAE+fsce+tfidf (Ours),141,1,1,1.3032988,0.7901776
DAE+fsce+tfidf (Ours),141,2,2,1.4751921,0.8209082
DAE+fsce+tfidf (Ours),141,3,3,1.5500795,0.8223597
DAE+fsce+tfidf (Ours),142,0,0,2.6355617,3.4609334
DAE+fsce+tfidf (Ours),142,1,1,1.78551,1.0501643
DAE+fsce+tfidf (Ours),142,2,2,1.8429079,1.0410019
DAE+fsce+tfidf (Ours),142,3,3,1.8450919,0.9753037
DAE+fsce+tfidf (Ours),143,0,0,-1.0994337,3.1212914
DAE+fsce+tfidf (Ours),143,1,1,1.3590239,0.93104327
DAE+fsce+tfidf (Ours),143,2,2,1.4122059,0.86402595
DAE+fsce+tfidf (Ours),143,3,3,1.4740778,0.8650597
DAE+fsce+tfidf (Ours),144,0,0,-2.6931908,1.6057386
DAE+fsce+tfidf (Ours),144,1,1,1.3827112,0.9366218
